21:16:40,1,True,4.0,1
21:16:43,2,True,1.6,1
21:16:50,3,True,5.1,1
21:16:54,4,True,2.5,1
21:16:59,5,True,2.4,1
21:17:05,2,True,8.8,2
21:17:08,3,True,1.2,1
21:17:11,4,True,2.0,1
21:25:41,1,True,30.4,6
21:25:43,2,True,1.0,1
21:25:45,3,True,1.0,1
21:25:47,4,True,1.0,1
21:25:49,5,True,1.0,1
